student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
1694,24,Female,7.7,8.0,5.0,95.9,FPS,2.2,8.8,238.45,15.51,High,52
1695,18,Male,3.5,5.9,5.7,91.8,Casual,3.3,8.9,285.51,8.89,Medium,68
1696,20,Female,7.6,3.3,8.0,61.1,FPS,4.3,9.7,225.00,12.51,Low,26
1697,23,Male,5.8,4.2,4.9,95.3,Casual,3.8,8.6,241.52,15.08,Low,45
1698,17,Male,0.6,9.1,5.7,78.1,Casual,2.4,6.5,324.07,2.10,High,100
1699,21,Male,5.5,1.5,4.3,67.6,RPG,1.3,8.5,249.39,7.83,Low,26
1700,20,Male,5.5,6.3,6.8,90.1,RPG,2.4,9.8,245.81,15.21,Low,60
1701,24,Female,7.3,4.4,7.1,72.9,Casual,4.7,9.8,243.00,16.74,Low,38
1702,20,Male,3.0,4.5,8.3,70.1,RPG,4.1,5.8,287.31,4.75,Medium,66
1703,17,Female,4.7,9.0,8.1,66.5,FPS,0.1,8.7,260.32,13.53,Medium,89
1704,20,Female,0.1,8.7,5.4,79.5,Casual,3.9,5.8,322.05,4.40,High,99
1705,19,Female,2.7,6.4,4.7,63.7,FPS,0.9,5.1,292.53,6.53,Medium,68
1706,22,Male,0.5,3.5,4.8,91.4,FPS,2.9,2.7,313.46,1.42,Medium,69
1707,21,Female,4.2,5.3,8.8,78.8,Casual,4.0,5.3,271.50,8.66,Medium,77
1708,17,Male,6.5,4.7,7.4,77.9,FPS,2.8,8.6,219.89,14.50,Low,45
1709,20,Male,1.7,4.2,4.2,60.1,Casual,2.0,4.0,299.14,2.88,Medium,66
1710,22,Other,4.2,1.9,4.7,92.7,RPG,1.6,5.5,262.96,11.33,Medium,43
1711,22,Male,1.6,5.9,6.4,79.7,Casual,1.5,5.5,292.45,6.28,Medium,81
1712,20,Male,1.0,3.7,5.0,77.6,FPS,4.2,2.6,301.51,2.48,Medium,66
1713,24,Female,4.1,7.0,8.0,90.5,RPG,4.1,7.7,265.95,13.45,Medium,85
1714,19,Male,0.6,3.9,6.9,62.5,FPS,4.1,2.6,309.47,1.63,Medium,64
1715,18,Female,4.7,4.9,7.1,74.7,FPS,1.4,10.4,265.26,15.34,Medium,63
1716,19,Male,0.3,1.5,6.3,83.0,FPS,4.0,2.8,309.66,2.36,Medium,61
1717,20,Male,0.9,9.9,5.3,78.4,FPS,0.2,2.3,314.98,3.95,High,100
1718,21,Male,4.4,5.6,7.0,67.3,Casual,1.0,9.6,274.56,10.66,Medium,58
1719,18,Male,4.7,1.2,7.6,72.0,RPG,2.6,7.7,270.50,7.23,Medium,35
1720,17,Male,0.2,5.9,5.9,72.0,RPG,2.0,5.3,326.59,3.97,Medium,75
1721,19,Female,4.6,8.8,6.5,99.7,RPG,0.6,7.2,259.24,8.08,Medium,84
1722,20,Female,6.7,8.0,8.2,73.1,Casual,0.2,10.2,236.77,13.94,Low,84
1723,19,Female,5.8,7.3,4.7,68.2,RPG,3.1,9.0,253.11,13.33,High,70
1724,18,Male,1.1,2.3,6.7,92.9,Casual,1.6,4.8,303.15,2.71,Medium,77
1725,23,Female,4.7,6.9,5.7,76.9,FPS,0.1,7.8,251.54,10.92,Medium,65
1726,19,Female,5.4,7.9,7.5,77.8,RPG,2.2,8.9,250.42,12.90,Low,81
1727,17,Female,0.3,6.2,4.1,82.0,FPS,1.5,4.7,332.75,0.00,Medium,73
1728,17,Male,6.8,9.0,7.4,83.8,RPG,2.9,9.9,230.49,15.76,Low,81
1729,16,Female,7.3,3.5,4.5,83.6,FPS,4.7,11.7,225.06,15.47,Low,22
1730,19,Female,6.8,3.2,4.3,61.4,Casual,1.5,11.4,232.93,13.75,Low,12
1731,24,Male,6.6,8.8,7.6,92.8,FPS,5.0,11.3,246.37,11.57,Low,88
1732,22,Female,6.0,6.6,7.2,67.8,RPG,0.4,9.3,251.96,10.49,Low,57
1733,22,Male,5.1,1.0,8.5,71.7,RPG,0.4,6.1,266.22,10.70,Low,43
1734,22,Female,5.4,4.2,6.6,66.9,FPS,3.6,10.2,280.17,13.33,Low,49
1735,23,Female,6.5,8.7,6.7,90.7,FPS,3.7,12.0,250.81,16.71,Low,84
1736,16,Female,5.3,1.3,7.5,83.4,FPS,2.1,9.6,265.40,16.16,Low,49
1737,23,Male,2.6,1.0,5.6,90.2,RPG,1.4,6.2,317.16,9.76,Medium,42
1738,19,Male,3.0,3.5,4.2,86.1,RPG,4.0,6.8,288.78,9.91,Medium,47
1739,19,Female,7.2,9.2,5.2,64.2,RPG,4.8,11.4,229.92,18.83,High,69
1740,19,Male,0.1,9.1,5.2,72.1,RPG,5.0,6.1,315.29,3.64,High,97
1741,21,Male,5.6,5.7,5.7,80.3,RPG,3.2,6.9,263.49,12.16,Low,54
1742,22,Female,7.6,6.0,8.7,72.2,RPG,3.7,8.8,215.80,18.91,Low,57
1743,21,Female,5.7,4.0,8.0,68.3,FPS,4.1,11.5,232.73,14.64,Low,53
1744,16,Male,8.0,3.2,8.7,94.8,RPG,4.0,11.2,216.39,17.98,Low,43
1745,23,Male,5.5,8.3,9.0,89.9,FPS,5.0,9.6,262.20,15.36,Low,98
1746,22,Male,0.3,2.0,6.2,73.8,RPG,4.1,5.0,322.69,2.37,Medium,60
1747,21,Female,6.6,5.4,5.1,90.6,Casual,3.3,11.3,238.96,15.33,Low,41
1748,21,Female,2.3,6.7,6.8,85.1,RPG,1.9,6.5,303.33,3.96,Medium,82
1749,20,Female,3.6,1.9,8.4,60.2,FPS,3.0,6.9,283.24,7.89,Medium,57
1750,21,Female,2.5,5.7,6.3,75.2,FPS,4.4,6.4,293.44,6.28,Medium,70
1751,24,Female,2.2,6.2,6.5,71.6,FPS,1.5,6.8,294.03,6.08,Medium,75
1752,24,Female,3.5,7.7,4.7,68.7,RPG,0.2,8.7,287.56,11.15,High,75
1753,23,Male,3.0,3.1,6.1,70.1,RPG,1.6,4.7,291.19,4.86,Medium,50
1754,24,Female,5.1,3.6,5.9,97.7,FPS,4.8,7.5,256.43,14.31,Low,64
1755,23,Male,6.5,6.1,5.8,79.5,Casual,4.0,9.5,250.01,10.39,Low,49
1756,23,Female,2.4,9.9,8.4,93.9,FPS,0.9,6.7,284.90,8.12,Medium,100
1757,16,Female,1.7,3.0,4.3,68.6,RPG,0.1,4.7,301.83,6.54,Medium,57
1758,20,Male,5.3,9.9,8.9,67.0,RPG,3.4,7.5,259.92,13.16,Low,100
1759,19,Female,5.4,7.4,4.0,95.6,RPG,2.9,6.5,252.33,13.50,High,78
1760,17,Male,7.2,8.4,8.7,79.8,Casual,0.4,12.4,234.82,16.60,Low,72
1761,23,Female,0.1,1.8,6.7,95.8,FPS,4.8,3.2,324.52,4.31,Medium,53
1762,18,Male,6.8,3.7,7.5,62.5,FPS,3.1,9.5,227.34,13.58,Low,28
1763,19,Female,4.2,1.5,4.9,96.7,Casual,3.3,7.8,271.80,8.95,Medium,39
1764,22,Male,5.0,4.3,7.3,76.6,FPS,4.3,6.6,282.51,14.88,Medium,58
1765,24,Male,0.7,9.8,8.4,66.2,Casual,1.7,3.7,302.98,3.31,Medium,100
1766,17,Male,3.5,2.0,4.7,87.3,FPS,2.8,8.2,288.78,11.20,Medium,41
1767,18,Male,1.8,6.1,4.6,91.9,FPS,2.9,6.5,297.20,6.97,Medium,79
1768,19,Male,2.0,1.1,5.5,61.9,RPG,4.8,6.9,307.47,7.94,Medium,43
1769,16,Female,4.0,7.4,4.8,99.5,FPS,0.7,7.4,264.41,5.72,High,78
1770,22,Male,6.5,2.8,4.6,87.9,FPS,3.8,9.3,242.06,15.17,Low,29
1771,17,Male,6.0,2.2,7.4,72.9,Casual,2.9,11.1,270.71,14.51,Low,34
1772,20,Male,4.7,4.0,5.1,66.1,FPS,4.2,6.6,261.51,12.34,Medium,34
1773,16,Female,4.3,7.9,7.3,75.7,RPG,4.2,9.0,274.49,9.36,Medium,83
1774,18,Female,3.4,2.0,8.3,68.8,FPS,0.1,8.9,284.91,11.95,Medium,53
1775,17,Female,7.8,3.1,7.3,79.8,FPS,1.3,10.2,206.35,14.36,Low,20
1776,16,Female,4.5,1.1,4.6,91.3,FPS,0.9,6.5,270.70,9.05,Medium,46
1777,22,Male,2.0,9.7,6.9,86.4,FPS,2.3,5.6,283.26,2.68,Medium,100
1778,20,Male,1.8,6.3,6.0,77.4,FPS,4.5,3.9,304.25,2.56,Medium,88
1779,16,Male,4.9,7.5,5.7,64.8,Casual,0.0,10.2,262.50,12.47,High,64
1780,21,Female,4.2,6.9,5.6,98.3,RPG,2.4,6.4,258.69,12.21,Medium,77
1781,20,Other,0.1,2.3,8.7,70.8,Casual,4.4,2.6,307.38,1.47,Medium,65
1782,18,Female,6.6,6.4,7.7,71.1,FPS,4.6,12.1,239.59,13.43,Low,49
1783,22,Male,5.6,2.2,4.7,85.8,FPS,3.3,7.7,277.25,8.05,Low,30
1784,24,Male,5.3,4.6,6.4,90.8,RPG,4.2,10.7,272.75,14.64,Low,49
1785,24,Male,0.6,6.1,5.6,99.4,Casual,1.6,2.6,317.00,0.81,Medium,87
1786,24,Female,2.9,6.0,8.9,98.8,FPS,1.4,8.5,290.35,7.53,Medium,91
1787,17,Male,7.5,2.1,8.9,96.6,FPS,0.3,10.1,236.26,18.41,Low,32
1788,18,Female,6.9,1.3,5.6,77.4,FPS,2.5,9.1,231.86,14.65,Low,27
1789,22,Male,2.3,8.2,5.8,66.7,FPS,2.3,5.7,285.71,5.66,High,82
1790,20,Female,1.3,7.5,7.0,83.4,Casual,1.9,4.1,313.39,4.27,Medium,100
1791,17,Female,3.6,1.7,6.4,60.7,FPS,0.6,5.6,270.90,11.15,Medium,49
1792,18,Female,2.9,2.2,5.1,67.9,FPS,1.2,5.5,300.21,7.55,Medium,49
1793,21,Female,5.5,9.0,7.3,60.1,RPG,1.0,10.0,240.95,8.89,Low,86
1794,22,Female,7.7,7.9,5.7,67.2,FPS,4.7,12.9,218.22,16.40,High,51
1795,24,Female,2.9,10.0,7.3,79.0,Casual,4.8,8.0,299.36,7.78,Medium,100
1796,16,Female,0.5,3.3,5.9,75.7,Casual,0.0,5.3,311.13,5.12,Medium,58
1797,22,Female,7.2,5.4,7.5,74.8,FPS,0.9,8.2,232.61,12.39,Low,42
1798,23,Other,0.3,3.1,7.3,93.2,RPG,4.4,3.4,322.85,2.46,Medium,73
1799,18,Female,7.6,6.6,6.5,87.0,RPG,0.2,9.5,240.15,16.00,Low,47
1800,19,Female,5.3,2.0,7.5,97.5,FPS,4.7,6.7,262.26,13.36,Low,45
1801,21,Female,7.5,2.2,6.3,77.8,RPG,1.9,12.2,232.51,15.41,Low,18
1802,22,Male,1.6,1.7,4.6,70.9,RPG,2.7,6.6,308.81,6.02,Medium,51
1803,19,Male,0.3,7.2,4.9,64.9,RPG,3.8,5.4,320.13,6.26,High,79
1804,23,Female,3.9,5.5,5.2,86.9,Casual,1.2,9.4,283.93,12.34,Medium,66
1805,20,Female,3.6,6.6,4.3,93.7,FPS,0.5,7.6,305.37,10.37,Medium,76
1806,16,Female,2.7,8.9,7.6,67.4,RPG,4.1,8.6,293.25,7.67,Medium,95
1807,19,Male,7.7,7.7,5.8,95.2,Casual,4.9,11.1,219.48,17.33,High,56
1808,18,Female,6.6,5.2,4.5,81.1,FPS,3.3,12.0,251.43,15.64,Low,37
1809,24,Female,5.3,9.9,8.1,65.8,Casual,4.1,6.9,255.06,13.07,Low,100
1810,23,Male,1.3,5.1,7.4,85.7,FPS,4.7,3.0,307.77,4.52,Medium,88
1811,16,Female,5.9,2.0,6.3,80.8,Casual,1.1,9.8,253.23,12.46,Low,31
1812,21,Female,5.8,9.9,5.2,61.1,Casual,1.8,7.4,244.34,15.94,High,85
1813,24,Male,3.4,1.2,4.8,76.0,RPG,1.1,4.8,275.49,9.90,Medium,31
1814,22,Female,7.4,6.0,6.3,91.4,FPS,0.3,9.4,208.12,14.06,Low,39
1815,19,Female,1.3,3.8,8.4,82.2,FPS,3.7,6.3,302.91,4.46,Medium,78
1816,16,Male,2.1,5.5,4.9,71.3,FPS,0.7,7.8,299.93,6.78,Medium,63
1817,17,Male,0.5,6.0,6.8,97.2,RPG,0.5,3.2,314.03,3.99,Medium,100
1818,20,Other,6.4,3.2,8.8,69.5,FPS,1.8,12.2,239.08,14.04,Low,53
1819,20,Male,5.0,6.0,7.2,70.1,RPG,0.3,10.0,264.13,11.13,Medium,73
1820,23,Male,2.5,7.8,6.2,74.2,FPS,0.9,4.7,280.33,7.86,Medium,80
1821,21,Male,1.3,3.4,7.6,95.8,FPS,0.4,5.2,293.70,5.70,Medium,90
1822,23,Female,0.3,4.5,8.1,80.3,FPS,4.4,6.2,321.42,0.00,Medium,79
1823,17,Female,1.3,3.4,7.0,87.3,RPG,3.9,6.6,309.85,6.60,Medium,85
1824,18,Female,3.6,8.4,8.4,99.1,Casual,4.3,6.5,281.55,5.72,Medium,100
1825,21,Male,2.0,7.5,6.6,91.3,FPS,4.3,4.5,293.23,3.96,Medium,93
1826,18,Female,2.1,8.8,8.2,66.9,FPS,4.7,7.2,306.10,5.96,Medium,100
1827,21,Male,7.0,2.5,8.8,91.5,Casual,0.9,10.8,224.76,14.94,Low,49
1828,21,Male,4.1,1.7,6.5,89.9,FPS,4.5,5.9,267.59,7.85,Medium,41
1829,17,Male,5.8,2.1,7.0,69.3,Casual,2.6,8.5,257.52,10.90,Low,42
1830,22,Male,0.3,2.5,7.1,73.0,RPG,0.8,4.6,325.12,3.76,Medium,60
1831,17,Female,2.9,5.8,7.9,88.4,FPS,3.3,4.7,277.24,3.50,Medium,81
1832,21,Female,3.8,9.7,8.1,69.5,RPG,1.6,8.3,295.47,8.84,Medium,95
1833,16,Male,1.5,4.2,4.1,68.3,Casual,0.2,6.0,300.81,6.84,Medium,62
1834,18,Female,1.0,9.6,7.7,88.1,Casual,0.4,3.3,309.36,3.89,Medium,100
1835,17,Female,7.0,1.3,7.9,95.2,RPG,2.1,10.0,246.26,12.65,Low,25
1836,22,Female,7.5,9.3,7.5,63.0,RPG,4.1,13.2,245.28,14.02,Low,76
1837,19,Male,0.6,2.6,7.6,77.8,FPS,1.6,5.4,313.06,1.46,Medium,72
1838,23,Female,2.8,9.2,4.2,84.3,FPS,3.8,7.7,298.25,3.69,High,81
1839,21,Male,7.7,1.5,6.2,87.1,FPS,0.3,11.3,223.40,17.31,Low,13
1840,19,Female,0.7,9.5,8.1,99.9,Casual,2.0,2.7,328.64,1.46,Medium,100
1841,20,Male,5.2,2.8,8.7,87.3,FPS,0.6,9.1,258.59,11.51,Low,61
1842,24,Female,7.8,3.7,5.2,84.8,FPS,4.3,12.6,229.78,19.01,Low,23
1843,22,Male,7.8,5.4,6.9,99.6,RPG,4.8,8.9,222.57,17.92,Low,50
1844,24,Male,3.8,4.4,8.0,62.4,RPG,1.6,5.3,276.92,8.80,Medium,71
1845,22,Female,1.3,7.0,7.8,63.0,FPS,4.9,4.7,297.10,3.84,Medium,92
1846,16,Female,1.6,9.8,7.1,82.4,FPS,3.8,4.8,299.94,3.43,Medium,100
1847,23,Female,7.1,6.5,4.1,74.4,RPG,0.0,13.0,234.73,16.49,Low,37
1848,19,Female,7.3,7.5,7.6,63.9,Casual,2.4,8.8,221.96,15.72,Low,54
1849,18,Male,4.9,1.8,7.9,72.3,RPG,4.2,7.5,255.97,12.88,Medium,42
1850,22,Female,6.1,6.7,7.6,87.0,FPS,2.7,11.2,225.44,12.02,Low,65
1851,18,Male,5.9,5.1,7.8,95.2,RPG,2.8,10.0,236.55,11.61,Low,57
1852,23,Male,5.3,9.0,6.2,63.8,RPG,2.2,9.1,256.38,12.47,Low,81
1853,21,Female,6.6,4.5,9.0,81.6,FPS,2.0,11.3,250.15,11.37,Low,52
1854,20,Female,5.5,7.1,7.9,71.8,FPS,0.1,6.7,250.67,12.13,Low,82
1855,19,Female,4.3,3.1,6.9,86.7,Casual,3.1,10.0,268.45,13.52,Medium,59
1856,23,Female,1.9,3.3,8.7,82.0,RPG,3.8,3.9,308.82,9.50,Medium,84
1857,23,Female,6.0,4.4,8.5,97.1,FPS,4.0,7.4,256.93,12.77,Low,60
1858,16,Male,3.8,3.7,8.1,61.5,FPS,3.1,6.5,282.71,10.64,Medium,56
1859,24,Male,2.4,3.3,6.8,78.8,Casual,1.7,6.9,292.87,7.02,Medium,76
1860,20,Female,6.4,1.5,6.6,67.7,RPG,0.1,8.6,238.06,17.16,Low,23
1861,19,Male,5.6,8.5,5.6,81.5,Casual,4.5,6.8,257.12,10.92,High,81
1862,21,Male,7.5,1.6,5.3,94.1,RPG,2.2,8.8,242.83,16.30,Low,18
1863,21,Male,1.3,9.0,6.6,96.5,FPS,3.0,3.6,322.23,4.99,Medium,100
1864,17,Female,5.2,2.1,6.9,75.9,Casual,1.0,6.9,281.78,12.00,Low,37
1865,23,Male,2.0,1.6,5.2,92.5,FPS,0.7,4.8,311.90,3.79,Medium,55
1866,22,Female,7.2,6.1,8.6,71.2,FPS,0.4,9.1,233.68,12.65,Low,49
1867,16,Female,0.8,5.5,6.8,60.3,FPS,4.0,3.5,298.38,5.00,Medium,79
1868,20,Male,5.3,5.4,6.6,94.2,FPS,3.2,8.5,263.02,12.61,Low,69
1869,21,Female,6.3,6.2,6.2,64.8,Casual,3.1,11.0,255.01,15.17,Low,58
1870,19,Female,2.8,3.6,4.3,60.7,RPG,4.6,5.0,260.39,8.53,Medium,45
1871,17,Female,7.6,7.0,8.4,74.2,FPS,0.8,11.0,213.65,18.64,Low,54
1872,19,Female,6.8,5.5,5.6,75.2,RPG,0.9,11.9,233.71,16.88,Low,48
1873,16,Male,2.4,4.0,7.2,63.1,RPG,1.0,8.3,283.99,8.96,Medium,67
1874,22,Female,0.1,8.4,7.0,92.6,Casual,2.1,3.9,303.19,0.96,Medium,100
1875,17,Male,2.4,7.6,6.9,76.2,Casual,4.4,5.5,295.36,7.39,Medium,87
1876,17,Female,2.3,4.5,6.6,79.6,FPS,4.4,6.4,305.41,3.44,Medium,72
1877,24,Female,7.1,8.6,4.9,70.6,Casual,3.0,10.6,232.68,15.99,High,64
1878,20,Female,7.7,9.3,5.4,80.5,FPS,3.3,9.6,210.52,17.88,High,69
1879,17,Male,0.6,5.8,6.6,90.7,FPS,4.5,3.9,315.34,1.33,Medium,93
1880,24,Male,3.8,2.9,8.0,96.3,FPS,3.1,9.7,263.66,10.77,Medium,63
1881,24,Male,4.4,9.2,6.2,98.8,FPS,1.2,8.6,257.23,11.48,Medium,97
1882,16,Male,0.7,2.7,5.0,77.1,Casual,3.5,3.2,320.72,0.91,Medium,66
1883,18,Male,3.0,1.4,4.4,99.6,RPG,3.9,8.8,295.76,11.17,Medium,48
1884,19,Female,2.5,4.0,7.3,71.8,RPG,3.2,5.5,286.63,7.19,Medium,65
1885,22,Male,4.3,7.5,6.1,60.3,Casual,1.4,7.2,275.83,6.70,Medium,78
1886,19,Other,5.3,9.3,4.6,90.7,FPS,2.0,9.4,245.78,12.80,High,76
1887,17,Male,5.6,6.7,7.4,67.1,FPS,2.4,9.5,257.73,16.09,Low,62
1888,22,Female,1.1,9.6,5.0,62.1,RPG,0.7,3.5,303.08,3.40,High,100
1889,21,Female,6.5,1.8,6.6,97.0,Casual,2.3,9.8,228.74,13.37,Low,46
1890,18,Female,5.4,1.6,5.5,91.7,Casual,0.8,8.1,245.77,11.10,Low,37
1891,21,Female,7.1,6.4,8.7,64.1,FPS,2.5,11.8,238.78,16.24,Low,56
1892,21,Male,3.6,9.7,5.1,91.1,Casual,0.3,5.2,262.11,5.56,High,98
1893,20,Female,7.2,5.5,6.1,93.8,Casual,4.7,11.9,231.38,19.48,Low,50
1894,19,Male,6.9,1.5,8.8,96.2,FPS,1.2,8.7,247.52,16.61,Low,42
1895,16,Male,3.5,3.0,5.6,81.8,RPG,2.3,6.0,272.95,10.44,Medium,55
1896,21,Female,3.1,3.2,7.2,88.1,FPS,0.2,5.7,267.99,4.43,Medium,64
1897,17,Female,7.5,4.0,5.6,90.5,RPG,1.0,13.4,227.71,18.15,Low,38
1898,18,Female,5.7,1.4,4.6,87.6,Casual,3.5,9.7,258.14,15.57,Low,27
1899,23,Male,7.4,9.1,7.1,85.9,Casual,0.6,12.3,217.86,15.41,Low,85
1900,21,Male,6.4,5.6,8.6,81.9,RPG,3.1,10.2,255.31,14.51,Low,65
1901,18,Male,4.9,7.0,6.3,79.2,Casual,0.0,10.8,269.19,10.50,Medium,65
1902,22,Male,0.9,1.6,7.1,99.9,FPS,2.3,2.8,312.34,4.47,Medium,66
1903,19,Male,2.3,1.5,7.0,73.5,FPS,3.6,6.4,297.81,6.24,Medium,62
1904,24,Male,7.8,6.3,6.1,63.5,FPS,4.6,12.7,228.27,17.81,Low,32
1905,20,Male,2.6,9.0,7.1,90.6,Casual,2.5,6.7,292.62,4.93,Medium,96
1906,18,Female,0.8,5.8,5.3,68.6,Casual,4.2,6.2,311.71,7.34,Medium,72
1907,17,Male,5.7,8.9,5.9,81.3,RPG,4.0,9.7,260.91,13.42,High,90
1908,17,Female,5.9,8.3,6.2,63.8,Casual,1.5,11.0,262.49,15.89,Low,70
1909,18,Male,2.3,1.7,8.3,84.8,Casual,4.4,4.2,284.43,6.27,Medium,63
1910,17,Female,2.4,2.8,5.7,97.8,RPG,3.2,4.7,284.42,4.10,Medium,63
1911,19,Female,3.8,6.9,7.2,88.9,RPG,0.5,7.0,271.09,5.83,Medium,95
1912,17,Male,0.2,5.0,5.1,68.6,Casual,4.7,5.4,311.87,2.59,Medium,73
1913,24,Female,6.3,3.6,5.3,98.9,FPS,0.9,9.4,255.62,16.40,Low,41
1914,17,Male,2.5,4.8,7.2,72.3,FPS,2.4,6.7,274.52,3.21,Medium,70
1915,24,Female,6.8,5.0,7.8,77.5,FPS,2.3,9.8,243.47,19.05,Low,54
1916,21,Male,6.4,9.2,6.3,79.9,Casual,3.1,11.5,256.83,17.02,Low,79
1917,16,Other,5.3,1.9,5.7,99.6,Casual,3.3,7.3,250.73,11.96,Low,47
1918,19,Male,2.6,3.5,8.6,62.8,FPS,1.2,6.6,303.52,6.95,Medium,63
1919,16,Male,4.1,5.8,4.7,87.9,Casual,1.8,8.0,282.01,11.92,Medium,62
1920,21,Female,3.6,7.3,7.6,74.5,RPG,0.7,6.6,273.79,6.19,Medium,87
1921,19,Male,2.7,6.7,7.5,63.1,RPG,0.6,7.2,295.67,8.57,Medium,92
1922,18,Female,6.8,9.5,7.5,97.4,Casual,4.1,7.9,230.25,14.77,Low,77
1923,18,Male,3.9,8.2,8.7,83.6,RPG,3.8,9.1,262.54,13.94,Medium,98
1924,24,Female,6.7,6.0,7.6,90.1,RPG,2.2,9.4,235.44,13.96,Low,62
1925,21,Male,0.8,2.9,5.5,69.6,FPS,0.5,5.8,323.42,4.25,Medium,57
1926,24,Female,1.1,5.1,5.8,90.5,FPS,2.3,3.7,301.86,3.39,Medium,85
1927,20,Female,7.8,7.2,6.0,93.1,RPG,1.5,9.8,226.58,15.58,High,56
1928,17,Male,4.7,8.5,4.2,77.2,FPS,3.9,7.7,253.56,13.83,High,67
1929,23,Male,4.1,9.6,8.6,82.9,Casual,0.5,9.1,279.71,8.71,Medium,100
1930,20,Male,4.2,6.5,4.4,98.9,RPG,2.3,8.7,278.03,7.60,Medium,64
1931,17,Other,1.7,5.7,7.5,93.9,RPG,3.0,4.7,292.32,5.43,Medium,94
1932,19,Male,5.8,1.2,7.7,77.8,Casual,4.9,11.4,227.83,12.90,Low,30
1933,24,Male,0.7,1.7,8.2,86.6,Casual,0.5,3.7,308.22,3.39,Medium,65
1934,19,Male,4.6,2.4,6.8,91.4,FPS,0.6,7.3,269.35,11.82,Medium,55
1935,19,Male,4.6,1.5,7.6,61.0,RPG,4.9,6.3,265.03,10.29,Medium,32
1936,17,Female,7.3,4.6,5.5,83.5,Casual,2.0,8.7,233.08,15.34,Low,35
1937,21,Female,4.2,4.0,7.7,99.4,FPS,3.7,7.0,272.98,5.67,Medium,70
1938,17,Female,1.1,6.7,5.7,97.9,FPS,3.9,2.6,301.69,4.05,Medium,97
1939,22,Female,4.6,5.8,8.5,93.3,RPG,1.6,7.9,252.49,11.21,Medium,74
1940,18,Female,0.7,6.4,4.8,64.3,RPG,1.1,6.0,318.63,7.86,Medium,77
1941,18,Male,1.6,5.3,5.6,99.8,FPS,1.4,5.0,291.59,7.22,Medium,79
1942,20,Male,0.3,3.5,6.5,84.4,RPG,3.8,3.7,304.98,0.00,Medium,70
1943,18,Female,4.1,9.6,7.9,68.9,RPG,4.2,6.4,275.68,11.48,Medium,100
1944,17,Female,0.7,1.8,7.7,87.0,RPG,3.5,2.5,300.78,0.00,Medium,70
1945,24,Female,3.8,9.5,5.1,94.3,Casual,2.2,5.9,266.70,10.24,High,91
1946,17,Male,7.5,3.8,4.7,64.5,Casual,1.3,11.3,246.29,19.75,Low,28
1947,17,Male,5.8,5.6,5.5,96.7,RPG,2.1,9.7,266.77,17.23,Low,53
1948,23,Male,0.6,2.0,6.4,96.8,RPG,4.6,2.7,324.47,1.50,Medium,67
1949,24,Female,1.8,1.6,6.7,60.5,Casual,4.3,4.8,306.11,6.49,Medium,58
1950,22,Female,5.4,4.9,6.2,96.0,RPG,1.6,9.2,266.88,14.72,Low,60
1951,18,Female,7.2,7.7,7.3,97.9,Casual,1.6,12.0,253.71,17.66,Low,78
1952,24,Male,0.3,3.4,6.1,61.5,RPG,3.9,2.9,327.82,0.00,Medium,60
1953,18,Female,6.5,6.1,8.7,71.8,RPG,2.1,8.9,244.51,14.49,Low,60
1954,20,Male,4.5,3.5,5.3,74.9,FPS,2.9,9.1,274.85,12.44,Medium,48
1955,24,Male,4.4,4.5,7.1,74.0,Casual,2.1,7.9,262.91,10.52,Medium,58
1956,18,Female,7.7,9.2,7.1,90.4,RPG,1.2,12.9,229.54,16.24,Low,65
1957,22,Male,6.0,8.7,5.4,74.3,Casual,0.9,8.0,250.15,12.59,High,72
1958,16,Male,6.8,5.6,6.1,98.3,RPG,0.7,11.7,237.02,17.83,Low,47
1959,19,Female,2.8,3.1,5.8,99.8,FPS,0.1,4.6,282.89,7.35,Medium,64
1960,19,Female,4.4,2.7,4.9,72.7,RPG,1.4,8.4,279.72,11.75,Medium,35
1961,22,Male,4.9,9.6,6.4,80.4,FPS,0.9,7.3,251.43,10.55,Medium,83
1962,23,Female,2.6,2.8,5.9,82.3,FPS,1.3,4.1,290.64,6.75,Medium,61
1963,16,Male,4.6,8.3,4.9,83.2,FPS,0.4,8.6,252.39,6.95,High,71
1964,20,Female,1.9,4.3,6.3,75.0,FPS,1.7,5.4,277.24,5.46,Medium,74
1965,22,Female,1.2,9.9,6.1,66.6,FPS,2.6,4.6,318.15,3.25,Medium,100
1966,19,Female,3.0,4.3,4.7,62.2,Casual,4.7,7.0,296.98,8.01,Medium,50
1967,19,Female,5.9,4.2,4.7,64.3,Casual,1.7,8.8,244.23,10.90,Low,28
1968,19,Male,7.3,6.7,7.2,96.1,FPS,0.2,11.7,232.55,17.58,Low,56
1969,21,Male,3.7,9.7,7.5,71.2,RPG,1.8,5.3,273.19,11.99,Medium,98
1970,22,Male,5.1,9.8,8.7,63.1,RPG,4.1,9.7,255.44,12.73,Low,97
1971,17,Male,0.8,7.4,4.4,84.9,FPS,1.7,4.7,305.28,3.68,High,82
1972,20,Female,7.2,7.8,4.6,63.0,FPS,1.5,10.7,237.72,21.21,High,62
1973,19,Male,4.6,6.1,4.3,62.8,FPS,4.6,6.2,261.59,8.02,Medium,54
1974,18,Male,6.2,7.8,6.7,84.9,Casual,1.5,8.6,249.27,14.66,Low,84
